,pic_url,predict_class,confidence
331,data/4cfe7071-edcf-45ec-b917-12d2bf643e29.png,other,0.9969067
332,data/2da8e38b-c14f-4600-965f-9766a5a0a576.jpg,other,0.92958754
333,data/21637c1f-08d6-487a-8ea4-f6670112d236.jpg,other,0.9599509
334,data/09bffa62-dbed-42cc-99b8-e726301301e1.jpg,other,0.9822625
335,data/9692c1cb-1944-4418-acad-292dc45d5c3d.png,plants,0.9942279
336,data/51e98a37-ee6c-47b5-abf6-6f432d8dc407.png,plants,0.9452938
337,data/8ba64109-d26f-4ef5-a277-2e2a27fcdbe6.png,other,0.7826445
338,data/8f413b9d-5daa-4b33-9671-2ce7760d0fce.png,other,0.9599372
339,data/007854e8-1a99-4284-ac29-69a24007dc54.png,other,0.9982968
340,data/7c0661c2-a2f6-4382-9284-07278c8a0415.jpg,other,0.9344667
341,data/5901b3a1-87fd-45eb-8a48-54b599105d5a.png,other,0.989028
342,data/fd802bb2-1b11-4a98-a5f3-b01e00515fcc.png,other,0.99650687
343,data/04c9ec95-a8a6-415a-abc4-b70050a10873.png,vehicles,0.8756116
344,data/aea863fc-8818-4c6f-9a6c-2cec592e5e18.png,plants,0.7523767
345,data/2b68f278-a8f0-4fbd-bcf5-36ff8029ac25.jpg,other,0.57341295
346,data/67acb652-332d-497f-8997-13446b4c18e8.jpg,other,0.9998666
347,data/60d762d8-107b-4eb8-b1bf-d2255d1ec39a.png,other,0.95665836
348,data/0263830b-0b01-4a11-9298-339c0b05306c.png,other,0.9211085
349,data/e9cfa455-12a9-4042-b8bb-13d30c0c48f2.jpg,other,0.95761853
350,data/dcd3da1e-75b7-47ac-8829-adb38abd4f8a.jpg,other,0.9993493
351,data/6dc2f25f-d9e5-4fa5-8549-b22db9d9722e.png,other,0.9989285
352,data/37f2662b-fd32-46a6-92e3-f93b5148205f.png,other,0.9687639
353,data/55778348-0fcb-4692-b252-f6309a9281cd.png,plants,0.6734266
354,data/f949e89c-ebc5-48d3-9a07-37089f820d46.jpg,other,0.9096091
355,data/dbda6426-990e-4c94-a47b-434035191feb.jpg,other,0.98880553
356,data/b51dce60-3f6b-4811-9ce1-1df9014fafa8.jpg,other,0.98980534
357,data/bd754863-0d8c-476c-b9be-e02da6d21fc5.jpg,other,0.9453087
358,data/174d5a1e-b380-460c-9c96-c885ad6c0991.png,other,0.71862864
359,data/b0784730-b1b2-46bc-bb57-468c21d2653d.jpg,other,0.9848932
360,data/80c7f1ba-1409-4342-bbda-6d36f9409457.png,vehicles,0.81551313
361,data/ef37b2ad-1b4c-453a-93ac-1dece23f2c01.jpg,other,0.853258
362,data/0dcfa3c2-8ec2-417d-8066-daf60dc43ba4.jpg,other,0.9987771
363,data/f4a3d95a-1249-4355-b724-7bdd7586613c.png,vehicles,0.98453367
364,data/638bfacc-2a44-4251-b6c7-d66217939276.jpg,other,0.9456257
365,data/46dbe6a5-438c-4351-8768-e302b01ad6d1.png,plants,0.88464105
366,data/59084b4b-341b-442d-a7d9-80adc65b8312.png,other,0.53123903
367,data/bfbe1e53-4a98-4acb-84bd-05b564e52021.jpg,other,0.92657226
368,data/19a13b65-c442-45a5-9487-cf03250ec49b.png,other,0.9948554
369,data/50f55cf9-081b-437c-a29c-ba2936c219da.jpg,plants,0.7331778
370,data/23acfb2e-1fb4-4cae-b2c7-191f5ce83495.png,other,0.5110915
371,data/809a17b4-2250-4e9c-8ea0-fddbd0e2200c.jpg,other,0.7424084
372,data/45e1d6fc-a790-49ee-b41a-c28ee7f5e269.png,plants,0.54970825
373,data/fc9e69ea-d417-4a49-b0d5-43941844c8d0.png,other,0.9952178
374,data/789b973d-6172-4ad4-baf4-acdb0098e493.png,other,0.87770313
375,data/c24e2522-fc7a-41e9-8045-ad9bb0c8ec10.png,plants,0.93692017
376,data/abdb2132-e905-4ab6-a70b-a80019105aec.png,other,0.9983296
377,data/f4f52e2a-fc4e-490e-8b6f-a3d1e66a3beb.png,plants,0.52378
378,data/f90750a7-d485-47a1-b9ef-fd5858796f7c.png,other,0.953806
379,data/4651351b-cad6-4385-976b-42b8df19cf73.jpg,other,0.9491247
380,data/8b2f49b6-4d36-4784-91e5-eb92e77c8cce.jpg,other,0.95815545
381,data/eed456cf-86dc-4010-944b-dc5f1ab58e6b.png,vehicles,0.9151518
382,data/9d5d0872-914f-4f91-80f7-fa361d439e88.png,other,0.9289839
383,data/6c53fe1c-83a1-4bc2-967b-417a6d59c320.png,other,0.5878004
384,data/109bfcfc-2cb2-4ff9-b0fe-d3abe665d20c.jpg,other,0.9372503
385,data/67366ee1-e72d-412a-affd-23513e62ebc8.jpg,other,0.9996846
386,data/8fdb7c63-485c-45a4-870b-7cc158952107.jpg,plants,0.74486744
387,data/52f9c537-a5ea-4053-8c65-5a0644054f81.png,other,0.9218126
388,data/4a41d3e5-fdd5-4314-9eb4-2720d96059d6.jpg,other,0.9316954
389,data/bca21067-ac66-4b44-9171-73dc8e7d58cb.jpg,other,0.945944
390,data/f2b00893-dd23-435a-b598-391b4cec57b2.png,vehicles,0.8735318
391,data/dce3d003-c596-4e97-bb54-915b1ebde935.png,other,0.97693187
392,data/84ee43f1-2f14-4a47-a7c9-6fe9b93433aa.jpg,other,0.99288505
393,data/827e36cb-1113-465f-b84e-7904dffd774f.jpg,other,0.9971301
394,data/8dbfa03c-3182-44d3-9398-8ab84d75e86e.png,other,0.92652273
395,data/4e1699d0-3e26-499f-9610-d4494ecff158.png,other,0.9978789
396,data/de243be5-60cd-4954-b73d-882aa9e1da6e.png,vehicles,0.9639285
397,data/8b0c3d65-dae4-4bce-a88e-d046043c7b5b.png,plants,0.6407875
398,data/b0e79547-c124-473f-9673-c58f84e43b6f.png,plants,0.5022884
399,data/0bfe51a0-f077-4ec5-8ddd-e4d7a0733990.jpg,other,0.94796044
400,data/279fa636-0f6a-46ed-b736-3392b2c2f841.jpg,other,0.93876123
401,data/53fd9842-0b4d-4bc4-8e31-d186697d696f.png,other,0.9981713
402,data/10bbfdd5-4273-4a9d-9762-1e3de0826471.jpg,other,0.9707017
403,data/ea99f7c3-d4cb-4afb-af47-81320d2538a5.png,other,0.5303225
404,data/d2a8961c-7cbf-4cc7-a0b5-c734a40488e3.jpg,other,0.99977905
405,data/dd62120f-ede6-4c80-bb79-3d46063d2c79.png,other,0.96174186
406,data/f35edf14-f8b6-419e-90be-2e8461179fcd.jpg,other,0.99437475
407,data/1b042700-58ea-4bda-809e-9d8c6e7cd521.png,other,0.95555305
408,data/be0c3c2d-fc3c-4e97-9a32-b14eef1f2e08.jpg,other,0.9042659
409,data/be328f9d-2696-4284-ab51-9223267d31b9.png,other,0.9794654
410,data/e5e28dd0-322a-42d2-a1e7-4ee8639019a6.png,other,0.85256207
411,data/d8f1e63f-1517-4fdb-b863-6fa420d02513.png,other,0.99715817
412,data/cdb13115-3abf-4007-b172-584209def79c.png,plants,0.93658
413,data/e6781e7a-d3d8-40cc-abc5-a1e6e643b41f.jpg,other,0.9740848
414,data/b0e1bd91-1fb5-40c7-b05c-732feff6d6d1.jpg,other,0.9958996
415,data/234c0e5b-9390-4f3d-8ac0-834544ad6908.png,other,0.99193525
416,data/1a9f0838-be25-4ded-bea1-de0aa224ec8e.jpg,other,0.898733
417,data/4f0bd221-da31-4e51-8477-ad79b854fb07.png,other,0.9398297
418,data/e22a9eb2-ef92-44e4-881b-b9279de8f742.png,other,0.8554397
419,data/ec17da3d-ea99-42eb-9ce9-fc2d959d1aed.png,other,0.99890566
420,data/47721f96-b37c-472c-b3c2-b821eb2cee77.png,other,0.98867744
421,data/1906e4a5-ca24-481d-9c60-6733f2e267e8.png,vehicles,0.80965775
422,data/6f3a7c63-a45e-4a48-ae43-bb10307dc971.jpg,other,0.8197436
423,data/cab83c40-d8c5-4795-a3e5-3e38598d36d2.png,other,0.7993689
424,data/7b4b4809-68c0-47fc-a961-9b98905107f8.png,other,0.9184857
425,data/b37327f3-2653-4d22-8247-016127dda0b9.png,other,0.985556
426,data/f6b4b923-cf5a-42d7-8304-b2e828067aa7.png,other,0.9947037
427,data/1214dd35-1197-40b3-969b-c71e26579757.png,other,0.98645914
428,data/cd3fd725-2857-4f3c-bb60-3e8d2ae21119.png,vehicles,0.7928429
429,data/986a94e2-7628-4ebd-bfd1-353efa262c08.png,plants,0.98765355
430,data/0f82747b-7865-4484-ac85-354dd6d08d6e.jpg,other,0.9922897
431,data/b5e1d470-6fe7-48af-a128-05259003171f.png,vehicles,0.55604285
432,data/bbdd8997-94be-4540-9f85-e5d08e28de0b.png,other,0.9989073
433,data/aa82b938-9ae1-4e55-8a08-81106f5b1b41.png,other,0.9726117
434,data/c11a8b86-ef22-48ee-9a81-7be0515d8b72.jpg,other,0.99062765
435,data/6d7b282d-a452-4b14-871a-32553d6279a2.png,other,0.9687225
436,data/441a96f9-8d43-4403-9a7d-1dec1d4a3169.jpg,other,0.96869653
437,data/67a008f2-5bd4-497c-a628-3a9d1aed09d7.jpg,other,0.9817916
438,data/70f7aec5-c1a1-4661-84d2-de5e2850e2fb.png,other,0.99137586
439,data/1a081b6a-79d6-44df-850b-950e4338b48b.jpg,other,0.7386051
440,data/a7ce9407-4880-4e8e-9c27-c70ae458dcbb.png,other,0.7928904
441,data/e40c8cba-1046-4bf8-b711-c99f96c01ece.jpg,other,0.88510513
442,data/ea66f56a-aba5-4d29-9a0a-9056d579d10c.png,other,0.9760591
443,data/92e2ccc9-d384-45d5-bb1e-a62931040e38.png,other,0.94785714
444,data/54868e09-71a4-46fd-817f-cbce0c708bac.png,other,0.4943819
445,data/fd867561-3ffe-4a24-a779-e388fba7c7e1.png,other,0.9895083
446,data/48cc8cb4-ac96-419e-a529-8c2d985901ce.jpg,other,0.9997358
447,data/00369358-82ff-4518-acb0-6bca408a0d5e.png,vehicles,0.9656144
448,data/cf741e6e-c944-4342-9569-10b62c503734.jpg,plants,0.53582275
449,data/e58eaa9f-cbb3-4be0-be46-8a3d9a95cc61.png,other,0.978281
450,data/63723541-7e98-4671-9cd2-e97457a39f4c.jpg,other,0.9874373
451,data/44f1e80d-40c1-4d4a-b8e5-87c11cf452b1.jpg,other,0.95210934
452,data/f3d6c83d-6979-4be1-9166-03260ba9ea30.jpg,other,0.6710748
453,data/20f41242-2e53-4a5d-ad7b-d6ca76fef079.png,plants,0.807187
454,data/2599da1c-0304-4698-ad6e-219366a2cc58.png,vehicles,0.9546807
455,data/676976cd-6de5-4d5d-97c2-0cd157321a4c.png,other,0.9902956
456,data/8f13b6c4-ab84-4220-b7b3-3c0e74f87977.png,vehicles,0.95796454
457,data/218645c6-01ca-4d83-86ad-c5428ed8705e.png,plants,0.88497996
458,data/df502d73-5847-4ef2-90ce-0be4fdb4fa19.jpg,other,0.9821959
459,data/e98f6253-8040-4e7c-a950-d497195831a6.jpg,other,0.953187
460,data/6ba29094-85ad-4c6b-b918-7ac4ca086126.jpg,other,0.9894666
461,data/e721d3d1-8962-4717-89ef-0f2cae47db9d.png,other,0.99986887
462,data/8206648d-0b90-4f2c-b840-32a08c3f1512.jpg,other,0.9111796
463,data/8c388542-6851-4bce-9ffd-aa7a6b42f01e.png,other,0.9985177
464,data/30bdbaba-358f-46fc-b687-93fd846cfc82.png,other,0.97839284
465,data/0fb1027a-12a8-4198-bfd9-f0426d9da24d.jpg,plants,0.59767705
466,data/a92ed252-e62b-43a6-932a-02aaf7938735.png,other,0.83535916
467,data/bce28fd8-8d37-47e3-97a8-8abcd6e29dfd.jpg,other,0.93473697
468,data/7d843055-6c8d-475d-b265-3dd2e4f46f8d.png,other,0.9995528
469,data/7f5daf5c-6055-413d-9f15-fe948bd6a55a.png,other,0.8195576
470,data/c9a9b287-829e-4c2d-bd13-7ea42c463035.png,other,0.68875664
471,data/4d7f3ba7-3598-42be-b7cb-4bfbc821374f.png,other,0.79277724
472,data/91196b1c-5166-45b2-b507-a0ac84b57589.png,other,0.65780586
473,data/0f765755-258e-433c-a7bf-c9a692f8c1a7.png,plants,0.69651574
474,data/e19522c4-6d18-4a8f-a661-3353e397152d.png,vehicles,0.74246174
475,data/7a8a30a5-17ac-46de-840e-9a7945338cb8.jpg,other,0.96425915
476,data/856e6384-73ea-40b6-b529-48dd6fd9805b.png,vehicles,0.8607048
477,data/586cceef-7533-444c-babe-9135641efbaa.png,other,0.5208186
478,data/a061eed1-6d37-4f28-a984-1d606f1b1269.jpg,other,0.99085605
479,data/489f0f81-309f-4878-b9cc-6bdb4397a6c7.png,vehicles,0.94837904
480,data/d309fccd-21dd-45e4-85c0-a0eb1ff3d01e.png,plants,0.95326567
481,data/0c663e25-b16f-43c5-9780-579efb27607e.jpg,other,0.997255
482,data/0db1b641-64d4-467a-96e3-e7f7668cf7b3.png,other,0.969688
483,data/27a5c718-d5eb-47c8-bae2-59b97abc765f.png,other,0.99473673
484,data/7baf2192-abae-48ef-bdd1-5925be9c833f.png,plants,0.8654282
485,data/506e9728-966c-4fac-ad1d-36f480cc3ecc.png,other,0.944443
486,data/2e2488a2-da52-4a57-95e8-89215b7f7a57.png,other,0.9695434
487,data/178ce268-8f7a-4896-9b5f-71a7b596125d.jpg,other,0.7757161
488,data/97dc811e-b540-4169-bfb7-e15d08bbc535.png,other,0.9821554
489,data/b1722906-1a0c-4fa7-a167-e1609f0f31a1.jpg,other,0.98915523
490,data/30e6c58c-7a48-499c-85d8-c3b2c3371037.png,other,0.99784005
491,data/a8693fc9-19a4-4096-ae7b-79d11f53797f.jpg,other,0.94399387
492,data/74fcf412-af4d-4df8-af16-1eaa8cb49165.jpg,other,0.9959514
493,data/21c55f37-bfdb-4422-9bcb-2018e1b98ea8.jpg,other,0.95003206
494,data/b2d4a8b9-5bb9-4766-85ce-91016b6402ea.png,other,0.9886699
495,data/32c48d38-ba3b-4983-b729-90b4cd347b80.png,plants,0.5702365
496,data/57aef0f2-3c08-4248-ae3f-28a95ad0ecd7.jpg,other,0.9863614
497,data/565f5c2b-f2c1-47c0-bfce-bb1d1d68e75b.png,vehicles,0.86331815
498,data/9f82bd04-dafe-4b27-959f-5c7467e13818.png,other,0.98889226
499,data/186a8f18-ae4d-40f3-810a-a0bdebd2dbc9.jpg,other,0.80809116
500,data/3586ff8d-98c4-4480-a644-63e43e120f55.png,other,0.9882852
501,data/f94f4043-49b2-412f-9b18-79149ea7a077.png,other,0.99874395
502,data/ef3b4c8c-19d5-4bb9-b263-730a76b182d1.png,other,0.9699534
503,data/44d86a24-9de4-427d-927b-294685408c4e.png,other,0.7874055
504,data/a65531f7-fbd9-40b2-a305-45635b089857.png,other,0.9878406
505,data/ce4737a5-16f4-4f1f-8192-3f533072b90e.png,other,0.98043287
506,data/6cce26c6-4b59-4c19-bb45-197a976feb13.jpg,other,0.99987483
507,data/42cf3d5c-e7cb-4152-b291-565e1531f3a1.jpg,other,0.66282
508,data/670376ad-09d2-4e53-bfbc-a1953217e321.png,other,0.78530264
509,data/ae93aab6-73e7-442d-a849-8987fca4f9ae.png,other,0.5401803
510,data/99e17b89-c50b-473e-8cd1-7610dcc39e4e.png,other,0.98281556
511,data/a4d03304-8627-4689-99a8-8f550ef1286b.png,other,0.9546205
512,data/9f0f7d40-6718-4673-9358-2920a34ec5c0.png,other,0.9988997
513,data/9ce10680-e994-46ae-b4a8-99073825340d.jpg,other,0.91696095
514,data/6bd7b04d-d26d-417c-bdf2-62fa83c3f51b.png,other,0.99866116
515,data/8c27877f-f057-4392-bab4-9827d3c15cef.jpg,other,0.9997609
516,data/21a74c8f-62db-4409-bdb6-389973205915.jpg,other,0.9943553
517,data/8feae3cd-74c3-48b3-8cc0-4ae73e5beaf3.jpg,other,0.9825879
518,data/518840af-38cb-4b8a-abc5-59c651569d81.jpg,other,0.9912548
519,data/a4ba51da-4b4c-4c60-8fcb-22c70237d008.png,other,0.76461
520,data/43bd5e3f-345f-4387-8b93-596fbcd10d39.png,plants,0.92589176
521,data/d2cb192e-6fa9-418d-a1b2-a44e6dda8b8e.jpg,other,0.98118216
522,data/0fed2a87-a4af-4947-abfb-7f31b531d7bc.png,other,0.8133215
523,data/e2f0b878-a181-466f-b25b-f2d8bd8a51e3.png,vehicles,0.8908832
524,data/1f6d35dd-cf02-4ad7-a5fe-bd0709142e34.jpg,other,0.9824996
525,data/26220f5c-b499-4dde-9a31-abee935905d0.jpg,other,0.99707496
526,data/d14e07e8-4e0f-4ade-8ab5-c317abc39e48.jpg,other,0.97877616
527,data/e34cc272-a362-4e25-a3ca-51ef98e9b27a.png,vehicles,0.9772183
528,data/feef1e3f-3947-40d2-b060-4791c587a067.jpg,other,0.98265034
529,data/8aa12e61-bea3-4253-845c-e93e5ae24479.jpg,other,0.9996049
530,data/9f9be5d8-1823-4935-ab8e-1e05cfab0e1a.jpg,other,0.9333379
531,data/710b6d75-b53c-404f-9090-cf544f3cbadb.png,other,0.9994036
532,data/25c5ae81-57f4-4cf9-b3f3-0d990e42792b.jpg,other,0.9906798
533,data/982c8b53-626e-4a47-a42c-a378f20fb764.jpg,other,0.8867485
534,data/b9f9714c-a148-49b3-b5a9-7fbef584e065.jpg,other,0.96770924
535,data/8203b944-be2f-487f-9456-c739a2e4a8d3.png,other,0.95947474
536,data/96e379df-b1d2-45f5-8f2c-7ec300af9fc2.png,vehicles,0.95346373
537,data/4d79e7dc-e0e5-42d6-a839-522e47b96c67.png,other,0.99999547
538,data/a3fab01d-4097-4fcd-a39d-2a1d1671c025.jpg,other,0.9432077
539,data/3947edd6-e386-48ea-9c5f-46c2a672b67d.jpg,other,0.98639643
540,data/b5fd08f3-565d-4216-919e-7d6abedbaa8d.jpg,other,0.9997571
541,data/45582475-f01c-4d7b-88c5-6c6bb0aa7956.png,other,0.58987105
542,data/f94b4404-09bf-4fa8-beef-de7e20e8edab.jpg,other,0.66281265
543,data/db75670e-380e-4652-b21c-8bd2739bb4e0.png,other,0.9773088
544,data/35933a2f-5b38-4d57-a544-5d08500f3bdd.jpg,other,0.99964964
545,data/28d1fb74-4ce8-4eb6-9b78-1dd399e30d11.jpg,other,0.97554815
546,data/17d9f36f-8221-4eef-af35-5743a3d41d68.jpg,other,0.9568037
547,data/e193014d-9b36-4cc1-b7b1-e6a260e2be86.png,vehicles,0.8780604
548,data/f5521871-979a-4140-a8ce-c42769ef85ae.png,vehicles,0.9408165
549,data/1d5c6cc7-8038-4b26-ba51-f08dfddc8518.png,other,0.9516217
550,data/9c86633a-8e20-461e-9268-ebae45606368.png,plants,0.6264376
551,data/1e2835ac-4f4a-447d-91e5-1b050f669ea2.jpg,other,0.9906166
552,data/391d40fd-cbf2-4e2f-91b6-d5d2e6f71da7.png,vehicles,0.94782084
553,data/5c0e5746-a517-4b3f-8b0f-06af70da2020.png,other,0.9910198
554,data/8d6847ca-4b6f-428f-a27d-a68a4a0be539.jpg,other,0.95240015
555,data/56925278-b1c0-45b1-a4e4-f3bebbad621a.jpg,other,0.9873927
556,data/b2b18bbb-1ba4-4e01-9cd4-6ce884970344.jpg,other,0.99826294
557,data/a9753ea6-74cc-4a18-85a9-10dca32edbf3.jpg,other,0.98726916
558,data/330b30cc-492b-4c90-89af-57b0247cbaa9.jpg,other,0.9349797
559,data/e2e63daa-20eb-4000-a342-0360d1324101.jpg,other,0.9998411
560,data/eba8b6fd-f46e-4ada-97f5-cd4f16bac1f0.png,other,0.7731936
561,data/67052346-3ea7-4dd9-b724-cda8f35dfe28.png,vehicles,0.76031184
562,data/0a9ba1e9-23ae-4a93-a2d6-3c77a7666282.png,other,0.8965051
563,data/748d9abc-9136-4eb7-94e0-197a8dd1a93b.png,vehicles,0.66652983
564,data/04f010c9-20a3-4024-b3f3-542fe799d8b5.jpg,other,0.98789877
565,data/8941e264-c0a8-4d47-98f3-94a7c9a5dfa7.jpg,other,0.9988562
566,data/c601a88d-2df6-4504-9cdc-10b58dbe1833.png,other,0.83577514
567,data/81428146-755b-49e1-9ca2-a0872e4bddba.jpg,other,0.5070332
568,data/bf574f5a-d785-4b37-bbb0-f7701ad0121d.png,other,0.98446214
569,data/b894049e-c976-49cc-96ed-c33f5cdf1cf5.png,other,0.9694765
570,data/5d376f6f-1b56-4a94-b228-7e8096731966.png,other,0.9686359
571,data/9bcd7a47-1ce6-4125-9fcb-6413d038894a.png,other,0.9316089
572,data/98e28bd7-f81c-4291-810a-5d8e9443584e.png,other,0.8708083
573,data/3844443e-5e7e-450d-b891-ca2c0cc3cfe4.jpg,other,0.916991
574,data/2ecbb3a3-f64d-452e-9a2c-1251a5063503.png,other,0.9936737
575,data/064fbc80-71cf-4888-bedf-b6dc33266dc4.png,vehicles,0.52947825
576,data/f91d473e-347f-497e-af12-e6260e68c51d.png,vehicles,0.76841575
577,data/ff0dbcca-fcbb-4ba5-ae20-6f88a1e61c8b.png,vehicles,0.9412636
578,data/5a1146e0-53d5-4502-b38a-3c627eb74c8a.jpg,other,0.9986689
579,data/79b34751-df86-4c48-930b-058916e73203.jpg,other,0.9968252
580,data/444f7e47-ad99-479e-ad12-fd48c33a9e05.jpg,other,0.921952
581,data/f498ce31-5c80-49cd-a80a-c7550175a2fa.png,other,0.9082797
582,data/a6759964-ab1a-4bf3-8e76-bca89c0a1e29.png,vehicles,0.56430155
583,data/c7459e7e-4377-4689-b521-efc0e68b2a5c.jpg,other,0.999127
584,data/d61515a3-ac78-4943-acf5-517239b8dce9.jpg,other,0.9998241
585,data/f89377fd-a8d3-4420-9914-7ba9fe970e08.jpg,other,0.9943962
586,data/7fafc43d-bc0d-48c0-a694-afa44790acd2.jpg,other,0.74230295
587,data/8105b947-7e99-407a-82a3-aa9e226dd0f0.png,vehicles,0.8969561
588,data/4dc9d0e6-16b6-4588-9931-27b29a26cd6c.png,plants,0.7879017
589,data/dfc28090-6e92-4d8a-b5b7-0c0f84acde5c.jpg,other,0.9308653
590,data/f9b3e798-d873-4599-909a-ce2e95210129.jpg,other,0.82428205
591,data/19842c7f-d1a8-4492-ad41-3e00711f27ca.png,other,0.97222793
592,data/13a35aa0-08da-447b-b615-99190bc96bd0.jpg,other,0.95716035
593,data/521287d6-5b74-4fbf-b69f-03fc481b3404.png,other,0.9853307
594,data/910d2987-62a3-48d3-8fba-d489ca2e030a.png,vehicles,0.7059587
595,data/58671a16-7e1d-4a3d-b6a6-2171d925e79c.png,other,0.997414
596,data/3d448805-deb0-40bd-8c74-56ca2a761031.jpg,plants,0.72104156
597,data/5c235718-043e-4b10-a7ae-feb2db05e594.png,other,0.90230775
598,data/e0807257-6ac2-4b88-b8dd-0ea6190c73da.png,other,0.9950597
599,data/e2ac6f39-3d5e-400b-bf5a-4ff9e50dcec5.jpg,other,0.9928052
600,data/fce0eb70-b11e-4c15-b72c-91183c29c0d4.jpg,other,0.9612076
601,data/b7a13b12-0f95-4167-93bf-38064dc93e98.png,plants,0.6619576
602,data/9a4389d6-6681-42bf-82b5-e4142d9ff2b7.png,vehicles,0.8681804
603,data/e83691fd-bfdb-4545-8502-b559a01ce118.png,other,0.9908791
604,data/eac29647-cac6-4bfd-8310-13dcbabfe706.png,other,0.9730864
605,data/f875f01d-e3b4-44fa-99e5-e7506c21a3ed.jpg,other,0.8598045
606,data/d744a72f-cfbe-4772-9d98-2635852e3f7d.png,other,0.8972043
607,data/fcee8e9f-a87f-46ce-a645-678a9cd8ae7f.jpg,other,0.96656287
608,data/5ea3277a-de57-4fed-8ad7-37ec599b3965.jpg,other,0.83972025
609,data/07a97aea-be30-4dd8-9345-f0f4d8a5c920.png,vehicles,0.9428101
610,data/5af97658-e9c2-43b6-86bf-542a7c88e807.png,other,0.99558336
611,data/be1dacb3-e156-4b05-a192-91ad1e871bdb.jpg,other,0.9692593
612,data/90d02264-e019-463c-b202-60d5d887acc1.jpg,other,0.8773985
613,data/3ae634c7-06f2-49d5-add0-e009e110ab0d.png,vehicles,0.8563151
614,data/6d313965-2e8f-4aa7-a97a-bb6d7ff7bdbd.jpg,other,0.9907266
615,data/759a2ed6-69a0-402a-baf0-659fef37f7e4.png,other,0.9923494
616,data/685b9566-9978-46a6-8888-37280996c779.jpg,plants,0.5322834
617,data/042c15dd-5953-4488-8ebb-5697442ebd08.png,other,0.9954652
618,data/d4cf4d99-af14-4842-8e16-993b971a8016.jpg,other,0.9990138
619,data/ffa237fd-8226-4f33-93bd-892167f3f261.jpg,other,0.983004
620,data/81a57667-3ee1-4009-ab09-0228bc766494.png,other,0.68670607
621,data/3777e629-0e54-41ab-b31c-792e37e6c55b.png,other,0.9888995
622,data/06616c29-b24c-4ab7-9995-7c844c952527.jpg,other,0.99996746
623,data/e1b55134-a236-4eda-8511-1a1f7ac45fa2.jpg,other,0.9983942
624,data/9706445a-39dd-43e0-9698-ea2c8a25036d.png,other,0.963844
625,data/f8e02b78-21e5-4efc-853b-7767b0325675.png,vehicles,0.7408194
626,data/fe02fd66-bab9-4e44-ae74-a3e55968ecee.png,vehicles,0.84555227
627,data/becbe8a4-fb97-42a8-8187-2de40144f71d.png,other,0.95463717
628,data/d415f845-fcda-478f-8fb1-483701294489.jpg,other,0.957612
629,data/f7370bae-ca15-4fed-bb11-0312e64a22ae.png,other,0.94751775
630,data/d61c0cfd-e8d0-494a-b85b-769381496d10.png,vehicles,0.94211584
631,data/96e2849e-3e9c-49e4-a3a7-c56eab8894e3.jpg,other,0.9949831
632,data/a264df34-146f-4b8c-bbfb-52a2827e27f8.jpg,other,0.5205358
633,data/4a90ce4e-7ce5-4186-944f-2f7214a4ecc9.png,other,0.90747035
634,data/1e9e8b07-18d7-42b8-b4f9-530e1d7f04a4.png,other,0.9964055
635,data/4d4ff740-1e99-4fd8-a87a-be701f4011ae.jpg,other,0.9775235
636,data/21a50b98-efed-4043-a8dc-539372728cf6.jpg,other,0.9294155
637,data/e7cf27aa-1271-413f-a923-657ea74413b0.jpg,other,0.72420233
638,data/07e2f5d8-114d-4b2d-89d4-9499cb8e3c0f.jpg,plants,0.54160845
639,data/fe219bde-52d7-44ef-8e66-a68ac10c05c6.jpg,other,0.9145729
640,data/1f9b6932-47a0-47b8-8962-6209feca2f0d.png,plants,0.9851664
641,data/2e350ddf-c835-4b3c-afd8-59349ae0407e.png,plants,0.9701147
642,data/024a3e9a-0a85-4214-960d-9850cfd06f6e.png,plants,0.889835
643,data/c64ff218-b86e-4ca0-baa2-8fc50bc770e8.png,other,0.995887
644,data/869f32fb-2539-4977-b14b-020ed76cdd42.jpg,other,0.97074234
645,data/1454ce7d-9895-483f-b7f6-50301e5e2d8f.png,other,0.9656483
646,data/6026efc5-23cc-454f-8269-b843e0e4d02b.png,plants,0.7045018
647,data/da4aeec9-5aa0-417d-884b-7915118e1b51.png,other,0.95076853
648,data/70b55169-804f-404e-9fec-d5173009dbef.png,vehicles,0.8583724
649,data/b3422c16-f0a6-492d-95d6-d92a5ef2d67f.png,other,0.99841833
650,data/da25a000-7b51-4d4c-8dc0-55ced62f2ffb.jpg,other,0.9994604
651,data/dd4ac330-2fff-43a2-9d5f-bf7bf15ee160.png,other,0.69599134
652,data/f6e136d3-e30f-41c2-9b91-cf2e806eda2c.png,other,0.9938998
653,data/e77acfd5-4219-44fa-8db4-21ed05851018.png,plants,0.95072544
654,data/5505dff8-1f7f-42ae-a4f5-d50d2c3d2db9.png,plants,0.79094267
655,data/7e8c7543-e555-492a-bf36-0e58d6117ccd.jpg,other,0.8457008
656,data/0aa1fc20-9293-413f-b571-17fbb34a5420.jpg,other,0.9609865
657,data/078aa359-ca72-4501-ab16-600b9fec8db5.png,other,0.6390268
658,data/7c4facb8-8f64-4960-b22f-7fd996b5f574.jpg,other,0.86744475
659,data/e72f43f4-aedc-41f1-a931-1cb5820bf1fa.jpg,other,0.9996792
660,data/c48a71ef-a2c6-48b8-835d-b1047636295d.png,other,0.8792691
661,data/7ea5b267-86e1-4e4c-a139-57f6046cee77.png,other,0.9025676
